coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
1005618,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-FL-13a.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-FL-13a.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-FL-13atn.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-FL-13a.jpg,,Madrean Archipelago Biodiversity Assessment Observations (MABA-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9fe97df1-9a0f-4685-af51-c0f0e99d8c41,2012-04-23 15:35:16,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1005618,StillImage,Photograph,en
1005618,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-PL-7a.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-PL-7a.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-PL-7atn.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-PL-7a.jpg,,Madrean Archipelago Biodiversity Assessment Observations (MABA-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:21410972-dbef-4069-b6e5-1341179aa8c7,2012-04-23 15:35:55,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1005618,StillImage,Photograph,en
1005618,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-PL-10a.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-PL-10a.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-PL-10atn.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-PL-10a.jpg,,Madrean Archipelago Biodiversity Assessment Observations (MABA-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e8df2910-7ae4-432c-80b2-b8b54a8d0e5c,2012-04-23 15:36:28,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1005618,StillImage,Photograph,en
1005618,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-SP-1a.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-SP-1a.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-SP-1atn.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2-2007-453A-SP-1a.jpg,,Madrean Archipelago Biodiversity Assessment Observations (MABA-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bb3128ee-4d51-4499-b3ea-82b3b708b244,2012-04-23 15:37:03,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1005618,StillImage,Photograph,en
1005618,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2007-453A-PL-4a.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2007-453A-PL-4a.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2007-453A-PL-4atn.jpg,https://serv.biokic.asu.edu/imglib/madrean/maba/flora/MABA/201204/MAMLAS-2007-453A-PL-4a.jpg,,Madrean Archipelago Biodiversity Assessment Observations (MABA-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e6f05536-f6a3-424a-a2ab-66c4e422bc20,2012-04-23 15:37:41,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1005618,StillImage,Photograph,en
2057308,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00040/DES00040800_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00040/DES00040800_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00040/DES00040800_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00040/DES00040800.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6c425fca-2c1f-47d6-9c1e-8ebb19f54703,2013-10-24 14:01:00,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=2057308,StillImage,Photograph,en
657826,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/MATE_49313_M.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/MATE_49313_M.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/MATE_49313_M_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/MATE_49313_M.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e376b1a1-b307-4e12-a96d-fcc41f49be1a,2009-11-22 13:44:03,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=657826,StillImage,Photograph,en
718501,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201407/ASU0078610_1404427840_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201407/ASU0078610_1404427840_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/misc/201412/ASU0078610_1404427840_1419369133_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201407/ASU0078610_1404427840.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a2f7f908-a8ac-4f15-9288-3dfb800e56f7,2014-07-03 18:50:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=718501,StillImage,Photograph,en
486254,http://herbarium.biology.colostate.edu/api/photo/4195/full,http://herbarium.biology.colostate.edu/api/photo/4195/full,http://herbarium.biology.colostate.edu/api/photo/4195/thumb,http://herbarium.biology.colostate.edu/api/photo/4195/medium,,Colorado State University Herbarium (CS),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6b5875a5-1b97-47d0-93d4-e3652a9d2d88,2012-01-10 02:01:00,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=486254,StillImage,Photograph,en
717533,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201405/ASU0078462_1401234902_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201405/ASU0078462_1401234902_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201405/ASU0078462_1401234902_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201405/ASU0078462_1401234902.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1c2da605-e18d-4110-8952-1de37c90da54,2014-05-27 19:55:04,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=717533,StillImage,Photograph,en
965002,http://db.herbarium.arizona.edu/images/ARIZ/249/ariz249406_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/249/ariz249406_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/249/ariz249406_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/249/ariz249406.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4cb7fd7d-8a43-4d86-98b1-f2b7c6e7e897,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965002,StillImage,Photograph,en
965002,http://db.herbarium.arizona.edu/images/ARIZ/249/ariz249406_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/249/ariz249406_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a5ac1491-3e40-493d-8d43-a3068e9a98ad,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965002,StillImage,Photograph,en
717357,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201511/ASU0090996_1448494678_lg.jpg,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201511/ASU0090996_1448494678_lg.jpg,http://storage.idigbio.org/portals/seinet/nansh/misc/201603/ASU0090996_1448494678_1457373337_tn.jpg,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201511/ASU0090996_1448494678.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d6cc5a5e-6bab-4d7c-98ed-1332283072cf,2015-11-25 18:37:59,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=717357,StillImage,Photograph,en
717358,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201511/ASU0090975_1448490330_lg.jpg,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201511/ASU0090975_1448490330_lg.jpg,http://storage.idigbio.org/portals/seinet/nansh/misc/201603/ASU0090975_1448490330_1457373303_tn.jpg,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201511/ASU0090975_1448490330.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:536ff837-d0d7-4ab0-a2ca-22e50e7f5498,2015-11-25 17:25:36,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=717358,StillImage,Photograph,en
717359,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201511/ASU0090983_1448492517_lg.jpg,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201511/ASU0090983_1448492517_lg.jpg,http://storage.idigbio.org/portals/seinet/nansh/misc/201603/ASU0090983_1448492517_1457373317_tn.jpg,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201511/ASU0090983_1448492517.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4504332f-25bd-4195-b5bc-50a93dee92a2,2015-11-25 18:01:58,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=717359,StillImage,Photograph,en
1101185,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00020/DES00020209_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00020/DES00020209_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00020/DES00020209_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00020/DES00020209.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:dc77591c-6b2f-459b-878e-2c7547034771,2013-09-16 19:24:48,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1101185,StillImage,Photograph,en
2431306,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0052/ASU0052337.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0052/ASU0052337.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0052/ASU0052337_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0052/ASU0052337.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:71c0e35e-0746-4290-96ea-d6e1627b8a66,2011-11-09 23:59:44,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=2431306,StillImage,Photograph,en
657964,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/OPEN_205652_M.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/OPEN_205652_M.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/OPEN_205652_M_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/OPEN_205652_M.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b8043c3b-b5bb-4f21-ac0e-621b5ca7a5b5,2009-11-22 13:44:03,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=657964,StillImage,Photograph,en
2043355,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00052/DES00052260_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00052/DES00052260_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00052/DES00052260_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00052/DES00052260.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:75cbafa0-914c-4032-aeac-69284da96264,2013-10-22 19:39:38,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=2043355,StillImage,Photograph,en
2043355,https://api.idigbio.org/v2/media/5726113bf8a3bde4af9a89a41b653888?size=fullsize,https://api.idigbio.org/v2/media/5726113bf8a3bde4af9a89a41b653888?size=fullsize,https://api.idigbio.org/v2/media/5726113bf8a3bde4af9a89a41b653888?size=thumbnail,https://api.idigbio.org/v2/media/5726113bf8a3bde4af9a89a41b653888?size=webview,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:00ca1853-de7c-4588-a4c5-d6b7bfd77360,2016-10-17 18:52:27,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=2043355,StillImage,Photograph,en
4028187,https://api.idigbio.org/v2/media/eef1acbb391d60b882ff38648b4d49c1,https://api.idigbio.org/v2/media/eef1acbb391d60b882ff38648b4d49c1,https://api.idigbio.org/v2/media/eef1acbb391d60b882ff38648b4d49c1?size=thumbnail,https://api.idigbio.org/v2/media/eef1acbb391d60b882ff38648b4d49c1?size=webview,,University of New Mexico Herbarium (UNM-Vascular Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5bd4a815-138d-4ef9-a734-5d10c128a295,2019-10-01 22:16:42,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4028187,StillImage,Photograph,en
721508,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023528_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023528_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023528_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023528.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:59af4b83-9716-40db-9d4c-c2ec9fd99bf9,2012-11-08 16:54:02,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=721508,StillImage,Photograph,en
3404339,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/KHD/KHD00029/KHD00029910_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/KHD/KHD00029/KHD00029910_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/KHD/KHD00029/KHD00029910_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/KHD/KHD00029/KHD00029910.JPG,,Public Domain,CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:bda3ce86-c42f-4090-82c3-70e509e97d00,2013-05-24 00:35:50,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3404339,StillImage,Photograph,en
2057477,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00015/DES00015740_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00015/DES00015740_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00015/DES00015740_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00015/DES00015740.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:466d8dab-d09c-433b-a170-fb5f706fa4eb,2014-06-30 17:07:17,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=2057477,StillImage,Photograph,en
4153182,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00000/DES00000223_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00000/DES00000223_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00000/DES00000223_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00000/DES00000223.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b6654c1a-834e-436e-a188-a8c115abd9ce,2014-06-30 17:07:29,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4153182,StillImage,Photograph,en
15753755,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00083/DES00083297_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00083/DES00083297_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00083/DES00083297_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00083/DES00083297.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:86254751-e69f-436d-acd8-6b7f9d36bd8b,2018-05-07 18:21:45,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=15753755,StillImage,Photograph,en
719041,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201310/IMG_8911_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201310/IMG_8911_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201310/IMG_8911_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201310/IMG_8911.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:84e495b3-1339-4ffc-8cf0-cdcbed0c20d7,2013-10-30 17:32:05,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=719041,StillImage,Photograph,en
2057255,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00028/DES00028654_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00028/DES00028654_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00028/DES00028654_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00028/DES00028654.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:47f7acd2-81ed-466b-b98f-8b7ecc936a9d,2013-09-06 14:56:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=2057255,StillImage,Photograph,en
4889543,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079553_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079553_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079553_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079553.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d43971c7-d11e-4f88-b6e6-29c4f9df6e64,2014-10-06 14:34:45,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4889543,StillImage,Photograph,en
719050,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201406/ASU0078491_1402699700_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201406/ASU0078491_1402699700_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201406/ASU0078491_1402699700_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201406/ASU0078491_1402699700.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:284886f5-2a23-4c31-8297-df9060dd05e0,2014-06-13 18:48:22,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=719050,StillImage,Photograph,en
719056,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/Cacta_Echinocereus_rigidissimus94156c.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/Cacta_Echinocereus_rigidissimus94156c.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/Cacta_Echinocereus_rigidissimus94156c_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/Cacta_Echinocereus_rigidissimus94156c.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fca78887-8442-48e8-b1a8-12a9fc05c8bf,2009-11-22 13:44:03,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=719056,StillImage,Photograph,en
719056,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/Cacta_Echinocereus_rigidissimus94156b.JPG,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/Cacta_Echinocereus_rigidissimus94156b.JPG,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/Cacta_Echinocereus_rigidissimus94156b_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/Cacta_Echinocereus_rigidissimus94156b.JPG,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:35e63ab9-a3ea-41c0-8f76-e4b61e30979b,2009-11-22 13:44:03,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=719056,StillImage,Photograph,en
719056,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/Cacta_Echinocereus_rigidissimus94156a.JPG,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/Cacta_Echinocereus_rigidissimus94156a.JPG,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/Cacta_Echinocereus_rigidissimus94156a_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/Cacta_Echinocereus_rigidissimus94156a.JPG,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7caa00a5-cece-4650-a05a-1d6c028e9eb9,2009-11-22 13:44:03,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=719056,StillImage,Photograph,en
